account_id,user_id,logins_month_1,logins_month_2,logins_month_3,logins_month_4,logins_month_5,logins_month_6,logins_month_7,logins_month_8,logins_month_9,logins_month_10,logins_month_11,logins_month_12,churn_score
168,2093,12,10,8,6,5,4,3,2,2,2,2,2,76
168,2094,4,25,47,72,0,28,15,10,9,0,48,0,36
168,2095,6,14,13,16,38,26,7,0,0,30,46,0,52
169,2096,16,0,0,38,17,0,0,38,4,57,53,45,0
169,2097,0,32,14,0,15,0,5,0,11,0,0,0,33
169,2098,26,22,19,16,14,12,10,8,7,6,5,4,59
169,2099,0,43,9,52,10,0,40,0,38,17,4,0,5
169,2100,44,9,0,0,17,13,10,5,17,56,8,58,0
169,2101,17,16,15,14,13,12,11,10,9,8,7,6,51
169,2102,15,25,26,28,29,21,29,4,39,6,38,15,0
169,2103,19,66,1,32,14,10,0,16,0,9,0,0,62
169,2104,26,0,0,16,34,0,36,0,15,21,0,0,67
169,2105,15,17,20,8,42,0,18,30,43,42,0,22,0
169,2106,0,30,0,82,0,0,31,31,51,10,38,12,0
169,2107,17,31,55,23,40,0,0,0,0,45,22,10,18
169,2108,38,25,10,29,9,18,26,25,49,0,34,0,43
169,2109,45,3,67,0,11,11,13,43,24,0,17,28,13
169,2110,23,20,17,15,13,11,9,8,7,6,5,4,60
170,2111,12,2,0,46,0,20,23,0,33,0,3,34,0
170,2112,33,0,0,23,0,40,15,0,45,10,12,11,42
170,2113,21,15,0,33,9,28,14,0,20,25,38,33,0
170,2114,1,27,6,0,24,30,8,16,29,3,31,0,38
170,2115,28,26,24,22,20,18,17,16,15,14,13,12,30
170,2116,55,0,28,15,0,17,26,54,5,24,21,12,34
170,2117,3,13,0,0,0,0,42,39,20,57,39,24,0
171,2118,20,39,13,26,13,0,30,0,26,37,27,0,49
171,2119,51,31,0,61,42,32,15,0,4,14,7,37,2
171,2120,14,12,10,8,7,6,5,4,3,3,3,3,70
171,2121,0,25,14,18,43,20,26,15,31,0,0,7,0
171,2122,18,15,13,11,9,8,7,6,5,4,3,3,68
172,2123,13,19,25,0,5,33,0,0,0,11,35,25,0
172,2124,0,3,0,0,26,19,4,0,0,19,10,0,33
172,2125,9,30,25,1,24,0,31,12,0,0,7,0,66
172,2126,14,8,36,3,20,7,0,31,3,6,0,0,70
172,2127,10,35,16,17,15,41,25,15,3,0,48,31,0
172,2128,0,14,0,14,0,25,23,13,19,0,0,57,0
172,2129,18,18,20,33,0,0,18,49,3,11,30,0,55
173,2130,27,24,21,18,16,14,12,11,10,9,8,7,48
173,2131,31,27,23,20,17,15,13,11,9,8,7,6,50
173,2132,0,0,28,37,18,0,12,5,42,0,20,27,0
173,2133,12,0,0,17,0,26,16,94,0,36,0,32,0
173,2134,10,40,6,42,19,7,29,12,32,5,32,24,0
173,2135,41,12,0,42,18,15,29,44,11,40,16,27,5
173,2136,11,0,50,27,19,0,0,25,0,26,27,43,0
173,2137,0,23,6,2,28,12,0,32,18,8,45,36,0
173,2138,0,21,29,0,27,0,7,32,9,8,21,31,0
174,2139,27,29,42,15,39,9,31,37,37,0,0,26,0
174,2140,5,15,43,31,21,32,6,5,2,35,37,0,43
174,2141,18,1,19,0,11,7,0,37,7,14,29,22,5
174,2142,14,59,50,23,17,25,0,20,0,0,8,62,0
174,2143,29,7,19,0,39,28,0,15,0,0,33,0,62
174,2144,0,13,13,44,60,37,30,21,17,17,17,11,0
174,2145,14,12,10,8,7,6,5,4,3,2,2,2,74
174,2146,4,13,20,20,25,23,51,48,7,33,11,0,36
174,2147,26,0,0,0,9,0,33,0,26,0,0,0,78
174,2148,28,53,6,27,0,5,13,0,38,31,4,0,55
174,2149,39,3,60,0,0,41,9,42,6,28,1,13,32
174,2150,24,0,0,11,0,6,0,35,49,0,58,30,0
174,2151,15,0,10,12,0,78,15,11,64,24,39,17,0
174,2152,30,26,23,20,17,15,13,11,10,9,8,7,47
174,2153,47,0,52,0,0,0,7,0,16,10,16,5,61
174,2154,0,0,38,0,19,0,9,9,0,33,43,0,18
174,2155,24,20,17,15,13,11,9,8,7,6,5,4,61
174,2156,17,4,10,5,11,2,18,0,0,36,14,17,22
174,2157,24,0,35,3,43,7,38,28,32,14,2,35,0
175,2158,13,25,37,25,20,16,29,2,0,19,0,0,57
175,2159,0,16,39,37,17,0,0,23,14,34,8,0,10
175,2160,16,2,30,9,46,22,19,54,21,48,0,0,41
175,2161,0,36,15,0,10,15,10,5,34,42,54,0,3
175,2162,24,24,9,16,0,3,38,0,43,9,0,9,43
175,2163,16,27,34,26,32,25,0,12,13,56,30,9,12
175,2164,21,0,31,13,31,15,31,34,39,3,52,12,11
175,2165,27,11,43,18,26,17,4,12,29,34,0,21,10
175,2166,30,25,21,18,15,13,11,9,8,7,6,5,55
175,2167,45,0,21,2,6,10,0,0,17,20,11,0,71
175,2168,0,1,8,0,25,30,1,32,0,0,0,0,29
175,2169,12,9,23,0,37,44,14,0,0,21,22,10,17
175,2170,2,30,15,3,22,11,2,14,15,5,0,17,0
175,2171,33,28,51,33,46,0,0,0,12,43,47,8,24
175,2172,17,14,12,10,8,7,6,5,4,3,3,3,69
175,2173,11,39,23,0,0,26,20,23,20,0,11,9,20
175,2174,34,13,6,5,0,0,27,45,58,37,25,21,12
175,2175,15,43,28,23,16,5,15,21,10,21,35,21,0
176,2176,0,14,14,3,35,25,33,36,16,46,0,12,0
176,2177,25,15,4,40,22,18,0,58,0,25,29,48,0
176,2178,0,0,31,0,24,41,0,41,40,22,3,26,0
176,2179,16,13,11,9,8,7,6,5,4,3,3,3,69
176,2180,0,4,0,39,25,0,5,30,40,17,10,0,14
176,2181,19,16,14,12,10,8,7,6,5,4,3,3,67
176,2182,0,40,13,18,23,11,16,15,6,20,13,17,0
177,2183,52,15,29,27,20,20,34,11,31,25,39,5,30
177,2184,26,22,19,16,14,12,10,9,8,7,6,5,56
177,2185,26,21,17,14,11,9,7,6,5,4,3,2,68
177,2186,19,18,17,16,15,14,13,12,11,10,9,8,43
177,2187,28,0,2,27,41,26,63,31,15,9,51,31,0
178,2188,24,19,15,12,10,8,6,5,4,3,2,2,71
178,2189,12,10,8,7,6,5,4,3,2,2,2,2,75
178,2190,0,0,22,8,23,0,0,31,0,35,12,0,22
178,2191,16,0,61,20,0,0,27,19,28,0,52,17,0
178,2192,34,26,26,16,39,0,0,37,9,0,32,29,5
178,2193,25,23,16,28,39,1,0,11,0,14,44,0,56
178,2194,25,21,18,15,13,11,9,8,7,6,5,4,60
178,2195,15,1,19,40,33,7,9,8,25,0,26,4,45
178,2196,14,11,9,7,6,5,4,3,2,2,2,2,76
179,2197,30,3,0,3,0,32,0,14,2,46,23,2,62
179,2198,29,27,25,23,21,19,17,16,15,14,13,12,30
179,2199,23,0,0,0,0,15,53,7,3,14,0,0,73
179,2200,13,0,10,17,0,20,0,36,0,1,0,7,49
179,2201,28,5,0,1,0,15,4,37,0,38,2,47,0
179,2202,0,16,10,0,18,0,10,9,58,33,28,34,0
179,2203,25,18,13,9,7,5,4,3,2,1,1,1,77
179,2204,26,0,2,0,0,5,22,36,15,40,62,23,7
179,2205,76,11,9,18,0,0,20,15,0,3,0,22,48
179,2206,41,8,26,19,39,52,38,27,9,25,36,7,22
179,2207,29,25,22,19,17,15,13,11,10,9,8,7,48
179,2208,0,22,11,18,1,41,2,58,18,9,24,21,0
179,2209,2,53,0,0,27,0,5,12,23,35,0,0,50
179,2210,0,27,16,0,17,9,0,30,45,53,22,15,0
180,2211,3,22,0,0,0,31,43,36,17,9,13,0,51
180,2212,0,36,6,0,27,11,10,30,32,0,17,0,14
180,2213,16,13,11,9,8,7,6,5,4,3,3,3,69
180,2214,11,0,0,11,45,30,24,3,0,27,0,48,0
180,2215,2,15,21,44,2,23,2,47,24,41,0,4,0
180,2216,20,16,45,0,45,42,2,23,26,75,0,0,36
180,2217,0,0,11,17,37,0,22,0,32,5,0,2,0
180,2218,21,7,37,30,38,8,0,15,30,0,21,23,0
180,2219,0,27,26,36,37,11,16,14,50,28,36,10,0
180,2220,0,0,14,46,40,18,9,21,0,18,16,16,0
180,2221,9,52,0,0,30,13,0,19,34,0,29,22,0
181,2222,37,35,37,0,29,47,37,5,8,0,41,0,41
181,2223,0,29,0,10,0,22,37,33,0,14,0,42,0
181,2224,0,15,40,27,11,0,30,25,0,0,46,21,0
181,2225,0,0,19,47,0,0,6,3,0,3,22,52,0
181,2226,2,23,12,41,57,23,11,47,11,4,40,32,0
181,2227,0,1,0,25,0,19,0,0,0,0,44,1,0
181,2228,27,24,22,20,18,16,14,13,12,11,10,9,41
181,2229,10,20,21,0,0,33,46,18,29,39,9,13,0
181,2230,23,0,56,26,13,34,31,0,5,0,0,28,0
181,2231,16,14,12,10,9,8,7,6,5,4,3,3,68
181,2232,0,0,61,12,13,25,35,10,37,11,15,5,0
181,2233,0,0,28,19,32,39,6,24,26,1,2,29,0
181,2234,25,21,18,15,13,11,9,8,7,6,5,4,60
181,2235,0,0,8,0,17,61,24,36,23,0,18,1,0
181,2236,9,3,19,33,11,32,14,17,0,36,28,26,0
181,2237,0,29,22,15,24,13,20,63,33,4,9,39,0
181,2238,48,8,0,45,36,18,3,11,20,43,0,11,37
181,2239,25,20,16,13,10,8,6,5,4,3,2,2,70
181,2240,0,18,0,32,5,0,34,4,41,37,13,23,0
182,2241,6,5,5,5,5,5,5,5,5,5,5,5,44
182,2242,15,16,10,28,13,5,7,48,16,47,0,2,47
182,2243,13,5,52,34,0,0,35,39,8,5,12,21,0
182,2244,17,16,15,14,13,12,11,10,9,8,7,6,51
182,2245,10,8,7,6,5,4,3,3,3,3,3,3,69
182,2246,13,14,25,40,15,40,0,0,31,29,20,29,0
182,2247,0,0,17,3,0,23,20,37,4,0,0,0,28
182,2248,21,17,14,11,9,7,6,5,4,3,2,2,72
182,2249,41,28,0,7,31,0,24,31,60,34,25,16,17
182,2250,17,45,14,0,32,14,56,26,34,0,30,14,0
182,2251,0,8,16,22,27,0,12,10,54,20,28,35,0
182,2252,30,17,0,2,0,19,32,1,15,35,3,26,18
182,2253,12,60,22,4,23,36,25,32,34,18,22,3,23
182,2254,20,18,16,14,12,11,10,9,8,7,6,5,57
182,2255,13,11,10,9,8,7,6,5,4,3,3,3,68
182,2256,17,15,13,11,10,9,8,7,6,5,4,3,66
182,2257,0,19,25,0,23,0,27,27,28,22,5,5,0
182,2258,18,0,3,44,23,0,0,65,1,5,27,0,58
183,2259,15,27,14,14,38,22,31,40,22,20,30,2,33
183,2260,16,13,11,9,7,6,5,4,3,2,2,2,74
183,2261,18,14,11,9,7,6,5,4,3,2,2,2,74
183,2262,18,0,22,13,53,27,25,2,4,7,14,3,50
183,2263,7,31,31,39,0,45,0,49,59,39,0,0,31
183,2264,22,19,17,15,13,11,10,9,8,7,6,5,57
183,2265,15,11,8,6,5,4,3,2,2,2,2,2,77
183,2266,28,32,21,19,49,43,34,38,22,25,0,23,0
183,2267,38,4,23,25,0,46,14,0,15,0,3,3,59
183,2268,32,14,30,32,0,1,7,51,42,17,70,0,36
183,2269,0,12,67,29,0,17,3,0,25,0,46,42,0
184,2270,30,1,30,23,37,0,21,31,36,31,0,44,0
184,2271,17,20,67,18,12,29,9,1,0,3,0,21,0
184,2272,13,12,11,10,9,8,7,6,5,5,5,5,58
184,2273,56,13,29,18,30,20,0,26,21,0,21,7,42
184,2274,7,11,11,5,0,11,9,14,4,21,69,31,0
184,2275,15,13,11,9,8,7,6,5,4,3,3,3,69
184,2276,5,28,10,26,11,0,0,0,19,0,5,8,1
184,2277,1,11,0,0,0,3,0,25,57,52,13,0,41
184,2278,0,0,0,5,21,54,2,23,40,36,0,32,0
184,2279,0,45,2,20,39,48,26,5,9,22,18,1,0
184,2280,45,7,15,25,36,25,17,0,54,2,36,16,23
184,2281,22,17,13,5,12,7,23,0,16,45,6,24,6
184,2282,36,12,19,4,72,17,1,0,26,0,6,0,58
184,2283,18,21,11,39,12,54,40,0,28,40,7,23,0
184,2284,0,3,28,13,0,21,39,0,26,0,0,0,22
185,2285,0,19,20,5,9,17,7,8,54,35,37,8,0
185,2286,53,9,9,5,15,42,0,0,20,14,19,0,60
185,2287,17,46,44,27,8,36,33,31,8,23,20,7,15
185,2288,46,50,22,20,0,11,6,35,21,0,0,66,0
185,2289,0,31,25,26,0,8,52,0,27,2,25,11,0
185,2290,22,36,53,26,25,37,4,26,0,0,5,40,0
185,2291,11,9,7,6,5,4,3,2,2,2,2,2,76
185,2292,0,10,10,36,39,13,11,0,13,0,6,13,0
185,2293,14,0,24,30,25,37,0,16,0,0,0,65,0
185,2294,0,20,37,47,0,30,50,3,10,0,4,0,8
185,2295,19,15,12,10,8,6,5,4,3,2,2,2,74
185,2296,0,3,1,32,14,13,28,36,20,2,0,44,0
185,2297,46,18,57,41,0,8,0,2,0,0,0,33,21
186,2298,43,11,36,11,3,0,36,8,21,1,15,19,34
186,2299,11,0,0,0,5,20,17,17,0,19,9,0,75
186,2300,9,0,3,13,43,45,0,0,12,30,0,8,21
186,2301,22,18,15,12,10,8,7,6,5,4,3,2,70
186,2302,9,0,36,0,26,0,17,21,41,0,0,47,0
186,2303,26,23,20,17,15,13,11,10,9,8,7,6,52
186,2304,29,0,19,1,40,0,0,6,2,10,26,0,70
186,2305,17,0,15,1,34,32,47,0,0,10,31,35,0
186,2306,0,46,31,45,36,22,37,0,55,30,0,0,0
186,2307,14,12,10,9,8,7,6,5,4,3,3,3,69
186,2308,0,4,80,0,40,0,13,17,14,16,22,0,7
186,2309,31,34,9,1,6,5,0,21,32,19,15,2,58
186,2310,19,26,41,0,0,35,28,37,48,0,34,10,14
186,2311,21,16,9,12,0,26,59,0,0,46,23,33,0
186,2312,0,38,25,30,22,18,22,9,27,54,24,37,0
186,2313,30,4,35,24,0,0,0,0,0,32,17,33,8
186,2314,11,3,44,0,4,0,32,36,23,0,0,26,0
186,2315,5,27,55,18,0,0,3,20,29,19,1,0,54
186,2316,7,23,37,0,2,12,12,23,0,11,7,29,0
187,2317,11,10,9,8,7,6,5,5,5,5,5,5,58
187,2318,0,27,5,16,50,5,0,11,9,30,0,69,0
187,2319,21,0,27,54,6,31,0,8,9,22,12,38,0
187,2320,3,7,25,73,42,0,20,0,7,9,13,33,0
187,2321,0,14,1,0,11,35,3,29,11,13,37,9,0
187,2322,12,7,21,19,30,32,24,34,1,13,17,17,0
187,2323,0,31,30,20,0,1,0,38,0,26,9,37,0
187,2324,13,12,11,10,9,8,7,6,5,4,4,4,62
187,2325,5,5,5,5,5,5,5,5,5,5,5,5,37
187,2326,14,41,5,18,25,0,0,14,13,0,15,26,0
187,2327,26,33,7,0,6,0,0,23,67,50,3,34,0
187,2328,24,20,17,14,12,10,8,7,6,5,4,3,64
187,2329,20,15,11,8,6,4,3,2,1,1,1,1,80
187,2330,23,18,14,11,9,7,5,4,3,2,2,2,72
187,2331,42,0,44,38,8,24,51,40,25,2,7,29,0
187,2332,37,51,2,0,14,33,28,18,0,1,37,0,52
187,2333,0,18,47,27,0,0,34,6,42,41,12,22,0
187,2334,26,25,24,23,22,21,20,19,18,17,16,15,19
187,2335,18,35,21,0,0,0,16,26,11,0,5,8,47
188,2336,14,62,0,0,10,4,24,26,16,18,0,24,0
188,2337,19,18,17,16,16,16,16,16,16,16,16,16,16
188,2338,20,14,0,0,9,35,6,19,24,0,0,1,68
188,2339,38,0,23,0,7,0,0,15,22,27,15,24,32
188,2340,7,11,2,15,0,16,0,0,5,0,40,13,0
188,2341,33,12,12,17,2,0,39,15,14,9,27,13,39
188,2342,0,24,0,38,9,0,10,34,7,37,34,0,9
188,2343,6,0,0,0,68,0,24,0,40,0,52,54,0
188,2344,0,0,0,50,0,7,35,0,37,10,15,5,0
188,2345,23,36,20,11,0,33,20,19,3,21,0,21,11
188,2346,18,0,19,0,12,3,12,0,25,29,0,0,72
188,2347,5,8,26,11,17,12,59,26,9,9,24,0,48
188,2348,11,30,0,0,0,0,6,34,7,30,30,0,64
188,2349,20,17,14,12,10,8,7,6,5,4,3,3,67
189,2350,13,15,10,0,0,24,9,14,34,14,0,57,0
189,2351,19,16,14,12,10,9,8,7,6,5,4,3,66
189,2352,32,35,49,52,0,25,0,38,19,0,0,0,46
189,2353,0,7,41,14,18,18,42,8,12,38,38,0,0
189,2354,15,27,22,29,21,29,28,13,14,17,0,0,52
189,2355,49,10,7,25,32,58,32,36,3,34,28,3,29
189,2356,0,0,24,50,0,44,30,7,0,8,0,39,0
189,2357,0,13,24,21,5,16,0,1,21,60,42,0,7
189,2358,19,31,41,16,2,0,9,44,34,11,40,24,0
189,2359,22,0,14,28,24,48,3,4,1,0,27,15,26
189,2360,21,15,11,8,6,4,3,2,1,1,1,1,80
189,2361,46,15,23,46,8,6,44,0,10,9,0,26,22
189,2362,19,16,14,12,10,8,7,6,5,4,3,3,67
189,2363,4,17,0,21,57,14,15,0,32,13,23,34,0
190,2364,55,0,17,30,7,39,27,0,22,27,48,11,30
190,2365,11,23,13,0,19,14,14,35,13,16,17,25,0
190,2366,23,55,7,7,37,13,10,34,20,12,8,0,50
190,2367,21,18,16,14,12,10,9,8,7,6,5,4,61
190,2368,7,0,51,17,15,0,27,4,4,23,17,0,59
190,2369,23,0,91,38,36,6,13,0,28,6,29,0,41
190,2370,20,35,43,20,38,19,15,2,23,22,22,38,0
190,2371,6,6,39,1,12,8,24,61,11,0,17,0,54
190,2372,15,13,11,10,9,8,7,6,5,4,3,3,67
190,2373,10,0,40,1,26,19,19,22,27,41,34,46,0
190,2374,34,0,2,47,12,0,32,9,7,32,23,13,36
190,2375,3,19,0,2,0,44,34,39,22,21,11,41,0
190,2376,80,19,23,0,10,8,0,26,6,1,0,0,63
190,2377,11,11,4,0,37,3,66,32,0,40,1,0,53
190,2378,31,12,21,0,34,0,2,8,0,26,18,0,66
190,2379,26,17,0,16,47,0,26,43,44,0,4,17,16
191,2380,33,20,9,0,46,2,32,34,33,0,35,6,37
191,2381,19,16,13,11,9,7,6,5,4,3,2,2,72
191,2382,21,17,14,11,9,7,6,5,4,3,2,2,72
191,2383,0,0,0,21,12,28,5,7,0,37,3,0,26
191,2384,0,24,0,37,58,12,55,26,18,14,0,6,0
191,2385,17,11,18,0,27,23,37,21,60,55,15,15,0
191,2386,2,11,48,0,7,38,0,0,0,3,14,9,0
191,2387,33,0,18,27,43,63,36,6,0,20,28,0,41
191,2388,18,38,6,2,30,8,28,25,17,3,22,0,56
191,2389,0,16,1,0,28,35,6,20,46,35,3,13,0
191,2390,0,18,59,4,7,16,2,59,35,29,57,49,0
191,2391,16,14,12,10,9,8,7,6,5,4,3,3,68
191,2392,11,5,0,0,36,0,22,34,24,12,19,6,35
191,2393,26,21,17,14,11,9,7,6,5,4,3,2,68
191,2394,32,12,16,0,22,13,8,20,17,0,33,35,2
191,2395,25,15,26,33,25,5,23,1,14,23,52,24,0
191,2396,12,10,9,8,7,6,5,4,3,3,3,3,69
192,2397,20,18,16,14,13,12,11,10,9,8,7,6,53
192,2398,0,4,0,0,22,24,24,29,23,59,33,0,4
192,2399,13,11,9,8,7,6,5,4,3,3,3,3,70
192,2400,10,13,0,15,8,0,33,8,38,19,7,0,63
192,2401,40,41,0,0,5,22,9,23,0,0,0,0,69
192,2402,16,17,0,35,0,21,6,17,10,0,9,25,0
192,2403,17,13,10,8,6,5,4,3,2,2,2,2,76
193,2404,0,32,7,25,0,0,35,0,34,11,43,79,0
193,2405,26,17,18,10,0,0,29,2,6,2,0,0,75
193,2406,28,17,31,1,0,22,33,35,0,34,45,23,2
193,2407,27,35,0,6,41,28,10,10,15,9,15,78,0
193,2408,45,7,5,4,32,23,26,11,50,9,33,0,47
193,2409,12,10,8,7,6,5,4,3,3,3,3,3,70
193,2410,48,18,60,31,20,15,28,30,25,60,38,2,18
193,2411,23,21,19,17,16,15,14,13,12,11,10,9,41
193,2412,8,60,20,13,25,2,49,62,30,28,3,15,0
193,2413,14,13,12,11,10,9,8,7,7,7,7,7,50
193,2414,0,50,31,0,18,20,17,0,21,38,0,5,0
193,2415,0,3,21,67,0,37,54,7,13,21,6,0,2
193,2416,16,26,12,42,0,6,7,0,0,16,42,0,62
193,2417,40,0,3,19,41,0,0,41,61,49,49,24,1
193,2418,0,16,39,0,27,29,29,2,9,3,55,46,0
193,2419,41,0,20,0,39,39,22,0,15,0,18,15,37
193,2420,19,15,12,10,8,6,5,4,3,2,2,2,74
193,2421,48,23,4,13,41,43,0,0,2,43,40,35,2
193,2422,40,23,35,24,0,23,0,0,21,3,47,49,0
194,2423,11,15,21,2,5,9,0,0,13,7,2,36,0
194,2424,23,11,0,43,6,8,9,46,17,14,33,0,54
194,2425,24,36,11,26,0,4,49,35,32,0,0,0,52
194,2426,0,26,14,18,41,32,37,0,11,0,24,0,7
194,2427,41,26,26,0,56,48,0,46,36,28,19,13,12
194,2428,33,34,0,29,2,20,6,7,3,30,12,10,45
194,2429,34,0,0,2,0,16,7,0,0,19,33,1,73
194,2430,1,13,26,0,0,0,42,24,8,8,0,18,0
194,2431,24,20,5,17,18,0,14,33,6,0,0,22,20
194,2432,19,11,22,1,12,11,51,21,32,52,20,10,17
194,2433,26,0,0,0,6,24,4,23,47,3,0,0,70
195,2434,27,0,5,39,9,9,0,8,2,24,4,39,0
195,2435,19,28,13,18,11,0,50,8,0,1,42,61,0
195,2436,0,51,40,30,18,22,0,30,19,20,19,6,0
195,2437,18,0,27,0,0,6,15,0,23,8,31,16,25
195,2438,20,0,0,44,14,11,1,0,53,16,0,30,0
196,2439,40,27,6,4,18,47,10,0,18,20,22,14,34
196,2440,0,29,31,0,0,30,21,43,4,18,0,29,0
196,2441,26,0,25,5,18,3,1,30,2,0,0,32,9
196,2442,13,0,2,19,27,1,37,0,31,7,34,7,34
196,2443,6,7,5,42,15,54,20,11,11,1,19,13,0
196,2444,19,17,15,13,12,11,10,9,8,7,6,5,57
196,2445,17,15,13,11,10,9,8,7,6,5,4,3,66
196,2446,6,23,0,0,42,23,1,2,4,0,9,15,0
197,2447,16,4,4,36,15,0,0,14,0,39,0,15,23
197,2448,12,0,11,15,24,55,42,15,26,7,19,19,0
197,2449,13,0,10,0,0,23,2,6,34,5,25,3,60
197,2450,0,54,1,10,39,0,18,9,0,0,37,25,0
197,2451,34,43,64,23,41,68,15,0,20,47,51,18,0
197,2452,14,12,10,8,7,6,5,4,3,3,3,3,70
197,2453,0,20,0,22,34,0,3,0,27,0,29,21,0
197,2454,34,18,18,4,32,12,0,0,14,0,69,25,15
197,2455,18,3,13,32,34,0,30,3,11,41,31,0,52
197,2456,0,48,0,18,49,0,5,0,43,0,35,43,0
197,2457,36,8,34,39,14,26,5,41,6,21,14,3,43
197,2458,39,0,31,15,21,28,20,18,0,43,46,13,25
197,2459,0,25,25,37,13,0,5,5,13,17,10,23,0
197,2460,8,0,18,0,34,7,3,0,20,0,13,13,0
197,2461,18,10,19,0,24,9,12,62,0,26,24,28,0
197,2462,18,29,24,15,6,8,0,36,52,0,36,14,10
197,2463,18,28,18,3,5,0,0,34,3,14,46,38,0
198,2464,23,21,19,17,15,14,13,12,11,10,9,8,45
198,2465,18,75,0,16,38,37,28,3,0,11,36,49,0
198,2466,18,16,15,14,13,12,11,10,9,8,7,6,52
198,2467,13,24,2,0,43,15,33,29,0,2,16,10,21
198,2468,14,35,0,16,0,2,24,0,0,59,3,0,64
198,2469,4,0,20,12,9,21,0,0,22,0,0,47,0
198,2470,0,29,0,8,47,49,19,40,39,28,10,4,0
198,2471,26,22,19,16,14,12,10,9,8,7,6,5,56
199,2472,2,46,20,31,11,28,0,23,25,41,0,2,2
199,2473,34,5,40,0,52,34,11,0,0,1,29,0,55
199,2474,35,0,0,23,13,0,0,10,20,21,3,4,66
199,2475,15,0,4,0,0,52,18,3,25,7,49,22,0
199,2476,40,1,25,28,3,40,13,28,37,24,51,63,0
199,2477,0,32,23,64,0,11,0,0,46,0,0,27,0
199,2478,21,20,19,18,17,16,15,14,13,12,11,10,36
199,2479,10,0,21,40,10,2,16,23,25,10,40,0,54
199,2480,21,17,13,10,8,6,5,4,3,2,2,2,73
199,2481,17,11,25,11,43,24,22,2,0,31,0,10,28
199,2482,0,30,0,2,28,0,40,19,29,0,0,12,0
199,2483,0,33,18,19,0,0,0,5,5,0,14,8,0
199,2484,8,11,0,64,8,3,0,30,0,0,14,24,0
199,2485,0,14,19,2,0,0,25,27,64,12,18,10,0
199,2486,52,31,86,16,0,5,6,46,11,42,31,21,6
199,2487,9,0,20,20,8,9,18,40,38,25,6,8,13
199,2488,0,0,31,0,16,0,9,6,13,61,41,13,0
199,2489,15,11,8,6,4,3,2,1,1,1,1,1,82
200,2490,27,19,13,9,6,4,3,2,1,1,1,1,78
200,2491,16,55,0,0,27,41,44,0,0,13,29,7,28
200,2492,40,0,8,52,8,33,0,0,34,12,30,2,50
200,2493,19,0,12,13,25,32,24,5,43,32,0,30,0
200,2494,0,0,51,0,7,15,50,0,37,15,12,14,0
200,2495,7,3,43,0,30,8,0,7,0,0,18,10,4
200,2496,45,0,2,11,0,32,21,12,36,0,38,50,0
200,2497,20,16,13,11,9,7,6,5,4,3,2,2,72
200,2498,18,0,11,56,57,17,4,36,14,34,0,21,0
201,2499,14,12,36,28,38,13,8,33,18,0,6,0,53
201,2500,0,2,17,0,54,0,0,4,0,28,2,27,0
201,2501,17,60,0,7,48,40,50,8,22,24,0,0,39
201,2502,4,0,24,22,20,27,26,1,25,21,3,8,0
201,2503,0,41,0,9,0,18,6,17,0,6,0,0,29
201,2504,0,0,14,0,0,1,26,0,11,10,0,23,0
201,2505,0,23,0,3,19,15,43,0,39,27,30,7,0
201,2506,9,4,28,7,58,36,4,12,12,0,33,0,52
201,2507,26,22,18,15,13,11,9,8,7,6,5,4,60
201,2508,29,8,38,26,17,33,43,24,20,0,20,24,0
201,2509,40,27,30,0,15,0,39,0,0,0,10,0,65
202,2510,29,44,17,32,38,0,0,0,0,5,10,0,61
202,2511,21,19,17,16,15,14,13,12,11,10,9,8,45
202,2512,19,11,13,22,33,0,0,21,14,31,2,40,0
202,2513,8,4,17,30,0,53,16,42,23,58,0,5,13
202,2514,22,17,39,24,15,0,0,40,23,10,26,10,29
202,2515,0,0,64,0,43,30,3,0,3,6,27,0,13
202,2516,19,46,12,0,36,20,10,39,0,35,29,20,0
202,2517,35,0,0,11,4,0,0,5,49,0,33,0,70
202,2518,35,0,42,26,17,44,17,0,0,13,13,0,55
202,2519,27,13,1,1,32,20,39,39,27,36,26,23,0
202,2520,19,16,14,12,10,9,8,7,6,5,4,3,66
203,2521,9,0,2,44,21,7,39,6,29,42,27,36,0
203,2522,57,28,0,27,0,5,0,42,21,26,31,25,23
203,2523,0,30,51,14,13,0,17,0,38,64,64,0,0
203,2524,42,28,18,0,8,0,34,19,0,35,22,48,0
203,2525,0,11,35,57,8,57,40,5,27,32,10,2,0
203,2526,26,20,16,13,10,8,6,5,4,3,2,2,70
203,2527,24,51,26,73,0,0,20,23,47,53,0,12,5
203,2528,37,18,59,0,19,40,0,41,23,0,40,11,24
203,2529,4,23,12,29,29,2,30,0,50,22,0,0,48
203,2530,21,23,36,39,0,35,23,23,12,29,33,17,0
203,2531,0,16,26,0,19,0,35,26,30,14,0,12,0
203,2532,17,58,4,47,35,6,17,0,34,0,25,54,0
203,2533,17,0,26,0,0,0,69,14,3,14,5,11,33
203,2534,22,20,18,16,15,14,13,12,11,10,9,8,45
203,2535,0,0,25,42,75,23,0,45,17,17,0,38,0
203,2536,4,19,48,19,40,14,32,0,2,12,0,0,50
203,2537,23,14,0,0,21,6,56,0,0,16,20,33,0
204,2538,26,19,14,10,7,5,4,3,2,1,1,1,76
204,2539,0,37,54,30,0,11,30,16,0,17,5,27,0
204,2540,0,0,41,7,12,0,15,7,8,3,3,10,0
